image,class_x,candidate_num,rating,class_index,centre,radius,blob_score,blob_contrast,blob_brightness,blob_response,final_score,vessel_centre
normal_0675_EDD,normal,1,4,796,"[227.0, 266.0]",35.918785545899944,0.7401374220848084,0.037338852882385254,0.9793965816497803,-0.08610481023788452,-1.6272132009062417,"[155.0, 205.0]"
normal_0675_EDD,normal,2,3,797,"[204.0, 212.0]",90.50966799187809,0.7621398448944091,0.07503461837768555,0.9509099125862122,-0.10734143853187561,0.453125,"[155.0, 205.0]"
normal_0677_EDD,normal,1,4,798,"[317.0, 186.0]",35.918785545899944,0.647590160369873,0.04048866033554077,0.8588332533836365,-0.029591113328933716,-2.046986360182504,"[424.0, 209.0]"
normal_0680_EDD,normal,1,4,799,"[306.0, 180.0]",35.918785545899944,0.7203621566295624,0.015284419059753418,0.9937766194343567,-0.04717051982879639,-1.0000704124821849,"[237.0, 200.0]"
normal_0680_EDD,normal,2,4,800,"[304.0, 269.0]",35.918785545899944,0.7171036839485169,0.0128706693649292,0.9944413900375366,-0.04062020778656006,-1.6776217192937675,"[237.0, 200.0]"
normal_0681_EDD,normal,1,1,801,"[485.0, 242.0]",45.254833995939045,0.7896331548690796,0.07781100273132324,0.9793620109558105,-0.13134372234344482,0.6355655065721688,"[501.0, 238.0]"
normal_0684_EDD,normal,1,1,802,"[157.0, 202.0]",45.254833995939045,0.783030217885971,0.06726622581481934,0.9892889857292175,-0.11630851030349731,-4.463703028281277,"[301.0, 403.0]"
normal_0684_EDD,normal,2,2,803,"[164.0, 212.0]",57.01751796098172,0.7815957605838775,0.069416344165802,0.9834867119789124,-0.11869359016418457,-3.122473125394812,"[301.0, 403.0]"
normal_0684_EDD,normal,3,4,804,"[182.0, 282.0]",90.50966799187809,0.7818917036056519,0.07549268007278442,0.974287748336792,-0.12198799848556519,-0.8750651030364252,"[301.0, 403.0]"
normal_0685_EDD,normal,1,1,805,"[281.0, 227.0]",45.254833995939045,0.7854008555412292,0.0728185772895813,0.9820030927658081,-0.12590056657791138,-4.544035364696008,"[33.0, 265.0]"
normal_0685_EDD,normal,2,1,806,"[282.0, 232.0]",57.01751796098172,0.7741685628890991,0.07295441627502441,0.9655646085739136,-0.12659460306167603,-3.405264158273244,"[33.0, 265.0]"
normal_0685_EDD,normal,3,4,807,"[277.0, 340.0]",57.01751796098172,0.7602077305316925,0.061753809452056885,0.9667715430259705,-0.1085692048072815,-3.4769842060368576,"[33.0, 265.0]"
normal_0690_EDD,normal,1,4,808,"[234.0, 331.0]",35.918785545899944,0.6108709752559661,0.031239032745361328,0.8209914565086365,-0.02468961477279663,-2.6529563497402586,"[154.0, 227.0]"
normal_0692_EDD,normal,1,4,809,"[210.0, 293.0]",45.254833995939045,0.675411993265152,0.0499955415725708,0.8881049156188965,-0.01871505379676819,-1.9374999999999996,"[116.0, 199.0]"
normal_0696_EDD,normal,1,4,810,"[234.0, 208.0]",35.918785545899944,0.6924014687538146,0.028103888034820557,0.9390642642974854,-0.03476297855377197,-2.3627231822978976,"[117.0, 178.0]"
normal_0696_EDD,normal,2,4,811,"[228.0, 201.0]",45.254833995939045,0.6967381358146667,0.03227013349533081,0.9390507340431213,-0.035662442445755005,-1.504878053418968,"[117.0, 178.0]"
normal_0696_EDD,normal,3,3,812,"[156.0, 202.0]",90.50966799187809,0.7865292072296142,0.10705268383026123,0.9389749765396118,-0.11097019910812378,0.49405391066586946,"[117.0, 178.0]"
normal_0697_EDD,normal,1,4,813,"[365.0, 188.0]",35.918785545899944,0.6544912636280059,0.03957533836364746,0.8688263297080994,-0.033687472343444824,-2.8400836817012536,"[502.0, 204.0]"
normal_0700_EDD,normal,1,4,814,"[288.0, 121.0]",57.01751796098172,0.6027322635054587,0.03993779420852661,0.8001686334609985,-0.01338212937116623,-1.3702902508189592,"[411.0, 177.0]"
normal_0703_EDD,normal,1,4,815,"[267.0, 146.0]",45.254833995939045,0.6222870387136936,0.03819131851196289,0.8308367729187012,-0.01254989579319954,-3.294345846575471,"[89.0, 224.0]"
normal_0706_EDD,normal,1,4,816,"[202.0, 278.0]",35.918785545899944,0.5344327911734581,0.026262640953063965,0.7224695086479187,-0.012207470834255219,-2.3158358735199083,"[154.0, 169.0]"
normal_0709_EDD,normal,1,2,817,"[117.0, 211.0]",35.918785545899944,0.7127930164337157,0.011799871921539307,0.9961936473846436,-0.018287956714630127,0.1329099096350157,"[96.0, 188.0]"
normal_0709_EDD,normal,2,4,818,"[82.0, 282.0]",35.918785545899944,0.7251988053321837,0.026704251766204834,0.9908767938613892,-0.02440398931503296,-1.6458810764269294,"[96.0, 188.0]"
normal_0709_EDD,normal,3,3,819,"[124.0, 139.0]",45.254833995939045,0.7337763130664825,0.03187298774719238,0.9921045303344727,-0.03715077042579651,-0.24706687120218218,"[96.0, 188.0]"
normal_0709_EDD,normal,4,3,820,"[126.0, 142.0]",57.01751796098172,0.7390419512987136,0.0396304726600647,0.9885244369506836,-0.037221863865852356,0.036820211841463446,"[96.0, 188.0]"
normal_0710_EDD,normal,1,4,821,"[359.0, 268.0]",35.918785545899944,0.6916209161281585,0.03822070360183716,0.9219614863395691,-0.040135860443115234,-1.1930536118090873,"[316.0, 202.0]"
normal_0710_EDD,normal,2,4,822,"[280.0, 322.0]",35.918785545899944,0.6912121057510375,0.045094311237335205,0.9101145267486572,-0.04518812894821167,-2.487970882167743,"[316.0, 202.0]"
normal_0710_EDD,normal,3,4,823,"[280.0, 312.0]",45.254833995939045,0.699833458662033,0.052735865116119385,0.9118316769599915,-0.04407709836959839,-1.5575409332012655,"[316.0, 202.0]"
normal_0711_EDD,normal,1,4,824,"[382.0, 265.0]",35.918785545899944,0.650310057401657,0.0347747802734375,0.8694300651550293,-0.03467115759849548,-2.733753564971255,"[497.0, 196.0]"
normal_0712_EDD,normal,1,4,825,"[246.0, 279.0]",35.918785545899944,0.7262299180030822,0.02905106544494629,0.9770541191101074,-0.06620484590530396,-1.5070442875566772,"[291.0, 201.0]"
normal_0712_EDD,normal,2,1,826,"[308.0, 195.0]",45.254833995939045,0.752077066898346,0.039535343647003174,0.9884381294250488,-0.10317516326904297,0.6016391005005637,"[291.0, 201.0]"
normal_0712_EDD,normal,3,1,827,"[304.0, 196.0]",57.01751796098172,0.7329746127128601,0.030306994915008545,0.974511981010437,-0.10254615545272827,0.7557173869491196,"[291.0, 201.0]"
normal_0713_EDD,normal,1,4,828,"[284.0, 322.0]",35.918785545899944,0.7257318377494812,0.01949155330657959,0.9947499632835388,-0.04957655072212219,-1.5267535743555563,"[255.0, 408.0]"
normal_0713_EDD,normal,2,1,829,"[132.0, 163.0]",45.254833995939045,0.7403258383274078,0.041039347648620605,0.9884387850761414,-0.036896705627441406,-5.0577462032095735,"[255.0, 408.0]"
normal_0713_EDD,normal,3,4,830,"[277.0, 325.0]",45.254833995939045,0.7381841123104095,0.03322327136993408,0.9931266903877258,-0.048860788345336914,-0.8973923306079845,"[255.0, 408.0]"
normal_0713_EDD,normal,4,4,831,"[248.0, 161.0]",57.01751796098172,0.7432147741317748,0.034481942653656006,0.9947563409805298,-0.062016963958740234,-3.333741264291235,"[255.0, 408.0]"
normal_0713_EDD,normal,5,4,832,"[267.0, 319.0]",57.01751796098172,0.7452951192855835,0.04085773229598999,0.9928358197212219,-0.047261565923690796,-0.5750483055744999,"[255.0, 408.0]"
normal_0713_EDD,normal,6,4,833,"[240.0, 172.0]",71.83757109179989,0.741828042268753,0.035819172859191895,0.991234302520752,-0.06072428822517395,-2.2918180675476596,"[255.0, 408.0]"
normal_0714_EDD,normal,1,1,834,"[423.0, 222.0]",57.01751796098172,0.806804472208023,0.12380945682525635,0.9381555914878845,-0.1314305067062378,0.41043605842423747,"[452.0, 205.0]"
normal_0715_EDD,normal,1,4,835,"[249.0, 296.0]",35.918785545899944,0.690859144926071,0.05033886432647705,0.9013299345970154,-0.04794663190841675,-1.9726914126935986,"[324.0, 220.0]"
normal_0717_EDD,normal,1,4,836,"[268.0, 309.0]",35.918785545899944,0.7086354970932007,0.04007202386856079,0.9440046548843384,-0.03880107402801514,-2.7627042365178447,"[339.0, 194.0]"
normal_0717_EDD,normal,2,4,837,"[275.0, 305.0]",45.254833995939045,0.7148641467094421,0.04766315221786499,0.9422065615653992,-0.03828200697898865,-1.831274144488661,"[339.0, 194.0]"
normal_0718_EDD,normal,1,4,838,"[392.0, 283.0]",35.918785545899944,0.6665446758270263,0.020777225494384766,0.9148072600364685,-0.027011841535568237,-2.60307080804158,"[485.0, 193.0]"
normal_0718_EDD,normal,2,4,839,"[385.0, 275.0]",45.254833995939045,0.6736162066459654,0.027393579483032227,0.915194571018219,-0.02793213725090027,-1.8576241224135828,"[485.0, 193.0]"
normal_0719_EDD,normal,1,4,840,"[402.0, 283.0]",35.918785545899944,0.7433273553848265,0.033131301403045654,0.9913219213485718,-0.08135354518890381,-2.0529584820504554,"[477.0, 203.0]"
normal_0719_EDD,normal,2,4,841,"[310.0, 306.0]",45.254833995939045,0.7586031913757324,0.042682111263275146,0.9922765493392944,-0.10663747787475586,-3.3356489205769417,"[477.0, 203.0]"
normal_0719_EDD,normal,3,4,842,"[359.0, 174.0]",57.01751796098172,0.7538785398006439,0.03938990831375122,0.9891852736473083,-0.11029469966888428,-1.1311225162166156,"[477.0, 203.0]"
normal_0719_EDD,normal,4,4,843,"[321.0, 300.0]",57.01751796098172,0.7712692856788634,0.056727826595306396,0.9895554780960083,-0.10926312208175659,-2.2217839095354948,"[477.0, 203.0]"
normal_0719_EDD,normal,5,4,844,"[472.0, 32.0]",456.14014368785377,0.7177453726530074,0.1351519227027893,0.83036208152771,-0.00669996440410614,0.6249549920898686,"[477.0, 203.0]"
normal_0720_EDD,normal,1,4,845,"[214.0, 286.0]",35.918785545899944,0.7346464037895202,0.024076998233795166,0.9958056211471558,-0.06752735376358032,-3.5868578268721043,"[352.0, 196.0]"
normal_0720_EDD,normal,2,4,846,"[222.0, 286.0]",45.254833995939045,0.7398273885250092,0.03011876344680786,0.9946587681770325,-0.06723743677139282,-2.4938562148434213,"[352.0, 196.0]"
normal_0720_EDD,normal,3,4,847,"[250.0, 173.0]",57.01751796098172,0.7376981556415558,0.029668748378753662,0.99434494972229,-0.05993971228599548,-0.8338396816923699,"[352.0, 196.0]"
normal_0720_EDD,normal,4,4,848,"[232.0, 286.0]",57.01751796098172,0.75314581990242,0.044624269008636475,0.9929556250572205,-0.06726306676864624,-1.6307704257250926,"[352.0, 196.0]"
normal_0725_EDD,normal,1,4,849,"[263.0, 287.0]",57.01751796098172,0.6265422821044921,0.01746922731399536,0.8666024804115295,-0.012256592512130737,-1.5490583173342127,"[143.0, 205.0]"
normal_0726_EDD,normal,1,4,850,"[271.0, 158.0]",35.918785545899944,0.6389881253242492,0.02734750509262085,0.8707178831100464,-0.010690510272979736,-2.775043701985197,"[140.0, 193.0]"
normal_0728_EDD,normal,1,4,851,"[371.0, 319.0]",45.254833995939045,0.6575907975435257,0.03966259956359863,0.8718767166137695,-0.038072481751441956,-2.0042287903886415,"[431.0, 197.0]"
normal_0729_EDD,normal,1,4,852,"[223.0, 306.0]",45.254833995939045,0.6584868431091309,0.027208447456359863,0.8928451538085938,-0.031433939933776855,-2.192168762181912,"[133.0, 193.0]"
normal_0731_EDD,normal,1,4,853,"[460.0, 251.0]",35.918785545899944,0.6417033553123473,-0.005585670471191406,0.923259973526001,-0.005035221576690674,0.22445104613098388,"[434.0, 261.0]"
normal_0731_EDD,normal,2,4,854,"[295.0, 267.0]",35.918785545899944,0.684416776895523,0.010697007179260254,0.9611713290214539,-0.004499197006225586,-2.8734448847088503,"[434.0, 261.0]"
normal_0731_EDD,normal,3,4,855,"[494.0, 320.0]",35.918785545899944,0.6572724997997283,-0.0028073787689208984,0.9415102601051331,-0.005113482475280762,-1.3427484160931242,"[434.0, 261.0]"
normal_0731_EDD,normal,4,4,856,"[306.0, 156.0]",45.254833995939045,0.6972043752670287,0.027924954891204834,0.9555021524429321,-0.002139568328857422,-2.6583193930068485,"[434.0, 261.0]"
normal_0731_EDD,normal,5,4,857,"[468.0, 253.0]",45.254833995939045,0.6267602145671843,-0.013152837753295898,0.9127650856971741,-0.0048874616622924805,0.22818193529822084,"[434.0, 261.0]"
normal_0731_EDD,normal,6,4,858,"[290.0, 259.0]",45.254833995939045,0.6627393245697021,0.001394510269165039,0.9434587955474854,-0.004618287086486816,-2.182287404525242,"[434.0, 261.0]"
normal_0731_EDD,normal,7,4,859,"[361.0, 109.0]",57.01751796098172,0.6979833483695984,0.05210500955581665,0.9221863746643066,-0.0017393827438354492,-1.957352100809,"[434.0, 261.0]"
normal_0731_EDD,normal,8,4,860,"[285.0, 251.0]",57.01751796098172,0.6498163640499115,-0.003538072109222412,0.9320427775382996,-0.004622459411621094,-1.619110736159882,"[434.0, 261.0]"
normal_0731_EDD,normal,9,4,861,"[482.0, 261.0]",57.01751796098172,0.6091426014900206,-0.02472400665283203,0.9041311740875244,-0.004873931407928467,0.15815346376797035,"[434.0, 261.0]"
normal_0732_EDD,normal,1,4,862,"[249.0, 307.0]",35.918785545899944,0.723067170381546,0.02111119031906128,0.9933692812919617,-0.03298741579055786,-1.6934956599785727,"[261.0, 211.0]"
normal_0732_EDD,normal,2,4,863,"[348.0, 204.0]",45.254833995939045,0.7305022418498992,0.02291858196258545,0.9954219460487366,-0.05394148826599121,-0.928659265526184,"[261.0, 211.0]"
normal_0732_EDD,normal,3,4,864,"[179.0, 231.0]",45.254833995939045,0.7319708228111267,0.023848295211791992,0.9957536458969116,-0.05547487735748291,-0.8650779139220965,"[261.0, 211.0]"
normal_0732_EDD,normal,4,4,865,"[342.0, 206.0]",57.01751796098172,0.7364079296588897,0.03029686212539673,0.9933615922927856,-0.053789764642715454,-0.42332001046817624,"[261.0, 211.0]"
normal_0732_EDD,normal,5,4,866,"[183.0, 228.0]",57.01751796098172,0.7432076930999755,0.036576032638549805,0.9935628771781921,-0.05568823218345642,-0.40011481558524165,"[261.0, 211.0]"
normal_0733_EDD,normal,1,4,867,"[234.0, 152.0]",35.918785545899944,0.7201818168163299,0.016886770725250244,0.9943445920944214,-0.036269158124923706,-1.8677153943001983,"[317.0, 213.0]"
normal_0733_EDD,normal,2,4,868,"[390.0, 199.0]",35.918785545899944,0.7296365320682525,0.022434711456298828,0.9958356618881226,-0.05058428645133972,-1.0694002485581584,"[317.0, 213.0]"
normal_0733_EDD,normal,3,4,869,"[387.0, 204.0]",45.254833995939045,0.7401895225048065,0.03403282165527344,0.9941913485527039,-0.051113784313201904,-0.5595284243161456,"[317.0, 213.0]"
normal_0733_EDD,normal,4,4,870,"[238.0, 254.0]",45.254833995939045,0.7254283547401428,0.01689678430557251,0.9961740374565125,-0.05604872107505798,-0.9667648721949451,"[317.0, 213.0]"
normal_0733_EDD,normal,5,3,871,"[286.0, 228.0]",114.03503592196344,0.8247226059436797,0.11579036712646484,0.9938563704490662,-0.06616389751434326,0.6980020180901946,"[317.0, 213.0]"
normal_0734_EDD,normal,1,4,872,"[251.0, 294.0]",35.918785545899944,0.7287342071533203,0.019607901573181152,0.990685224533081,-0.07823324203491211,-3.766516291411878,"[115.0, 190.0]"
normal_0734_EDD,normal,2,4,873,"[218.0, 179.0]",45.254833995939045,0.734980434179306,0.02485179901123047,0.9932166934013367,-0.07438474893569946,-1.2889425096537481,"[115.0, 190.0]"
normal_0734_EDD,normal,3,4,874,"[240.0, 287.0]",45.254833995939045,0.7362466156482695,0.026584148406982422,0.9912895560264587,-0.07879889011383057,-2.4962312298387817,"[115.0, 190.0]"
normal_0736_EDD,normal,1,4,875,"[209.0, 282.0]",35.918785545899944,0.7175311267375946,0.012167215347290039,0.9961287975311279,-0.04036876559257507,-1.3860209676283484,"[266.0, 218.0]"
normal_0736_EDD,normal,2,4,876,"[316.0, 355.0]",35.918785545899944,0.7438644826412201,0.04099768400192261,0.9921588897705078,-0.04177787899971008,-3.0602417385838123,"[266.0, 218.0]"
normal_0736_EDD,normal,3,4,877,"[354.0, 199.0]",57.01751796098172,0.7457797706127166,0.0409926176071167,0.9929974675178528,-0.04844462871551514,-0.5789493599846649,"[266.0, 218.0]"
normal_0739_EDD,normal,1,4,878,"[155.0, 235.0]",35.918785545899944,0.7116080582141876,0.00889742374420166,0.9963271021842957,-0.02640831470489502,-1.0323627007576484,"[100.0, 187.0]"
normal_0739_EDD,normal,2,1,879,"[103.0, 173.0]",45.254833995939045,0.7192404150962829,0.0230293869972229,0.984576404094696,-0.035037726163864136,0.6836178635731783,"[100.0, 187.0]"
normal_0739_EDD,normal,3,4,880,"[255.0, 303.0]",45.254833995939045,0.7265428781509399,0.022187650203704834,0.9919547438621521,-0.04993453621864319,-3.277998308934915,"[100.0, 187.0]"
normal_0739_EDD,normal,4,1,881,"[116.0, 174.0]",57.01751796098172,0.7268965244293213,0.029164254665374756,0.9870891571044922,-0.03384929895401001,0.6384351885994768,"[100.0, 187.0]"
normal_0740_EDD,normal,1,4,882,"[372.0, 167.0]",35.918785545899944,0.6252398937940596,0.02282428741455078,0.8552406430244446,-0.01873578131198883,-3.3475014517727617,"[501.0, 255.0]"
normal_0740_EDD,normal,2,4,883,"[385.0, 257.0]",45.254833995939045,0.6494811743497848,0.03851348161697388,0.863827645778656,-0.03144170343875885,-1.5636430377492103,"[501.0, 255.0]"
normal_0747_EDD,normal,1,4,884,"[325.0, 341.0]",57.01751796098172,0.6978631377220154,0.0291825532913208,0.9410325288772583,-0.04978907108306885,-1.6004884364086704,"[421.0, 228.0]"
normal_0747_EDD,normal,2,3,885,"[364.0, 226.0]",90.50966799187809,0.7555158495903014,0.09150952100753784,0.9275902509689331,-0.07346576452255249,0.3698454740601318,"[421.0, 228.0]"
normal_0748_EDD,normal,1,4,886,"[233.0, 192.0]",35.918785545899944,0.6253028899431228,0.03650480508804321,0.8342752456665039,-0.024027064442634583,-2.532683913635933,"[107.0, 177.0]"
normal_0752_EDD,normal,1,4,887,"[254.0, 320.0]",45.254833995939045,0.7031554222106934,0.049641549587249756,0.9195243120193481,-0.04923427104949951,-2.463326277763907,"[135.0, 218.0]"
normal_0752_EDD,normal,2,4,888,"[273.0, 168.0]",57.01751796098172,0.766046804189682,0.07655727863311768,0.9556726217269897,-0.10259345173835754,-1.5742745441096533,"[135.0, 218.0]"
normal_0753_EDD,normal,1,4,889,"[219.0, 160.0]",35.918785545899944,0.741641217470169,0.03690427541732788,0.9848052859306335,-0.07686620950698853,-0.20874316969051132,"[240.0, 198.0]"
normal_0754_EDD,normal,1,4,890,"[103.0, 227.0]",35.918785545899944,0.738364189863205,0.03359109163284302,0.9877070784568787,-0.06689071655273438,-0.28338755294376594,"[122.0, 185.0]"
normal_0755_EDD,normal,1,4,891,"[236.0, 288.0]",35.918785545899944,0.6627805054187774,0.03805893659591675,0.8801294565200806,-0.043154746294021606,-3.0675847298883507,"[141.0, 177.0]"
normal_0756_EDD,normal,1,4,892,"[373.0, 189.0]",35.918785545899944,0.7315701365470886,0.025846242904663086,0.9861512184143066,-0.07709020376205444,-2.3408701930262716,"[493.0, 189.0]"
normal_0756_EDD,normal,2,1,893,"[474.0, 210.0]",57.01751796098172,0.7846342980861664,0.07731574773788452,0.9798082709312439,-0.10726380348205566,0.5033174797894169,"[493.0, 189.0]"
normal_0757_EDD,normal,1,4,894,"[267.0, 295.0]",45.254833995939045,0.7472795724868775,0.053072333335876465,0.968748927116394,-0.08041495084762573,-1.6490711815653425,"[323.0, 189.0]"
normal_0759_EDD,normal,1,4,895,"[266.0, 311.0]",35.918785545899944,0.7286744177341461,0.04059392213821411,0.96450275182724,-0.06464284658432007,-2.0934385407930383,"[271.0, 200.0]"
normal_0759_EDD,normal,2,1,896,"[304.0, 209.0]",45.254833995939045,0.8023494958877563,0.0865945816040039,0.9851793050765991,-0.13064700365066528,0.2441633360970109,"[271.0, 200.0]"
normal_0761_EDD,normal,1,4,897,"[321.0, 194.0]",35.918785545899944,0.7218698978424072,0.01720130443572998,0.9929870963096619,-0.0478881299495697,-2.046986360182504,"[428.0, 217.0]"
normal_0761_EDD,normal,2,1,898,"[424.0, 202.0]",35.918785545899944,0.7346597969532012,0.03433680534362793,0.9862924814224243,-0.049591273069381714,0.5677978957161018,"[428.0, 217.0]"
normal_0762_EDD,normal,1,4,899,"[336.0, 274.0]",35.918785545899944,0.719116461277008,0.016453564167022705,0.9906890392303467,-0.04590284824371338,-0.43831047256148414,"[301.0, 236.0]"
normal_0762_EDD,normal,2,4,900,"[259.0, 346.0]",35.918785545899944,0.7364336967468261,0.0327376127243042,0.9891525506973267,-0.05644649267196655,-2.2781032667659504,"[301.0, 236.0]"
normal_0763_EDD,normal,1,4,901,"[263.0, 150.0]",35.918785545899944,0.7395000636577606,0.0321384072303772,0.9920359253883362,-0.06468254327774048,-1.3149576122971416,"[268.0, 233.0]"
normal_0763_EDD,normal,2,4,902,"[197.0, 222.0]",35.918785545899944,0.7252157747745513,0.019512653350830078,0.992459774017334,-0.05490639805793762,-1.0002641708175855,"[268.0, 233.0]"
normal_0764_EDD,normal,1,4,903,"[180.0, 159.0]",35.918785545899944,0.7283328056335449,0.020727455615997314,0.9929367303848267,-0.06274819374084473,-0.45891040662640736,"[145.0, 198.0]"
normal_0764_EDD,normal,2,4,904,"[226.0, 289.0]",35.918785545899944,0.7251691102981567,0.02217310667037964,0.9890481233596802,-0.05331158638000488,-2.391755745591065,"[145.0, 198.0]"
normal_0766_EDD,normal,1,4,905,"[346.0, 204.0]",35.918785545899944,0.6560898780822754,0.031811296939849854,0.8833195567131042,-0.029774457216262817,-2.1802918135145903,"[453.0, 244.0]"
normal_0766_EDD,normal,2,4,906,"[341.0, 193.0]",45.254833995939045,0.65548597574234,0.036651670932769775,0.8758445382118225,-0.02871564030647278,-1.7193785193036293,"[453.0, 244.0]"
normal_0766_EDD,normal,3,4,907,"[370.0, 319.0]",45.254833995939045,0.6369752764701843,0.029300391674041748,0.8652474880218506,-0.01000821590423584,-1.471912531320637,"[453.0, 244.0]"
normal_0766_EDD,normal,4,4,908,"[347.0, 328.0]",57.01751796098172,0.648001480102539,0.04624742269515991,0.8571024537086487,-0.008911699056625366,-1.3720415293090569,"[453.0, 244.0]"
normal_0767_EDD,normal,1,4,909,"[373.0, 194.0]",35.918785545899944,0.664458292722702,0.023132026195526123,0.9102780222892761,-0.020658254623413086,-2.565334484513913,"[501.0, 190.0]"
normal_0768_EDD,normal,1,4,910,"[241.0, 176.0]",45.254833995939045,0.7567287564277648,0.04404032230377197,0.9932302236557007,-0.08713638782501221,-1.9409886199201787,"[108.0, 181.0]"
normal_0768_EDD,normal,2,4,911,"[231.0, 180.0]",57.01751796098172,0.7630941927433014,0.05168783664703369,0.991847813129425,-0.08556443452835083,-1.1573030425079867,"[108.0, 181.0]"
normal_0769_EDD,normal,1,2,912,"[302.0, 192.0]",71.83757109179989,0.7611765503883362,0.04905217885971069,0.9835963249206543,-0.1180347204208374,0.8500738617609189,"[312.0, 188.0]"
normal_0770_EDD,normal,1,4,913,"[232.0, 179.0]",45.254833995939045,0.7412684381008148,0.040068984031677246,0.977331280708313,-0.08533778786659241,-2.0259296092275507,"[96.0, 195.0]"
normal_0770_EDD,normal,2,3,914,"[166.0, 214.0]",114.03503592196344,0.77129487991333,0.1010599136352539,0.9358729720115662,-0.07561942934989929,0.3639432772854999,"[96.0, 195.0]"
normal_0771_EDD,normal,1,4,915,"[255.0, 174.0]",35.918785545899944,0.7233284533023834,0.032327234745025635,0.9687919020652771,-0.06423443555831909,-5.2070145507614916,"[314.0, 389.0]"
normal_0771_EDD,normal,2,4,916,"[417.0, 204.0]",35.918785545899944,0.7406251728534698,0.03357571363449097,0.9830346703529358,-0.09462594985961914,-4.89497678957103,"[314.0, 389.0]"
normal_0771_EDD,normal,3,4,917,"[387.0, 270.0]",35.918785545899944,0.7343478739261627,0.036731600761413574,0.9747028350830078,-0.07662144303321838,-2.8867291301909246,"[314.0, 389.0]"
normal_0771_EDD,normal,4,4,918,"[417.0, 211.0]",45.254833995939045,0.7424823284149169,0.03882664442062378,0.9783663749694824,-0.09399610757827759,-3.54432381177332,"[314.0, 389.0]"
normal_0772_EDD,normal,1,4,919,"[303.0, 143.0]",35.918785545899944,0.7226522207260131,0.019799649715423584,0.9905091524124146,-0.04748082160949707,-0.884130998145052,"[341.0, 199.0]"
normal_0772_EDD,normal,2,4,920,"[238.0, 208.0]",35.918785545899944,0.730147784948349,0.019116580486297607,0.9949513077735901,-0.07282644510269165,-1.8785064593116427,"[341.0, 199.0]"
normal_0772_EDD,normal,3,4,921,"[371.0, 267.0]",35.918785545899944,0.7339551210403442,0.0262831449508667,0.9916082620620728,-0.06773096323013306,-1.0692129640427686,"[341.0, 199.0]"
normal_0773_EDD,normal,1,2,922,"[450.0, 208.0]",71.83757109179989,0.8255460619926451,0.1156226396560669,0.9751845598220825,-0.13647115230560303,0.44843311222641247,"[489.0, 215.0]"
normal_0775_EDD,normal,1,4,923,"[341.0, 320.0]",45.254833995939045,0.6587183386087417,0.028539001941680908,0.8918445706367493,-0.029440686106681824,-2.257353459865846,"[428.0, 201.0]"
normal_0777_EDD,normal,1,4,924,"[220.0, 305.0]",35.918785545899944,0.6862839519977569,0.03154158592224121,0.9213161468505859,-0.049105316400527954,-3.4120080959839587,"[137.0, 170.0]"
normal_0777_EDD,normal,2,4,925,"[222.0, 313.0]",45.254833995939045,0.689924293756485,0.03917193412780762,0.9154874086380005,-0.04955586791038513,-2.675961821414907,"[137.0, 170.0]"
normal_0779_EDD,normal,1,4,926,"[264.0, 188.0]",35.918785545899944,0.7264162838459014,0.017016053199768066,0.9958336353302002,-0.06158342957496643,-1.6726961544210175,"[360.0, 188.0]"
normal_0779_EDD,normal,2,4,927,"[401.0, 253.0]",35.918785545899944,0.7219706714153289,0.015668153762817383,0.9960901141166687,-0.04519718885421753,-1.139562990768649,"[360.0, 188.0]"
normal_0779_EDD,normal,3,4,928,"[252.0, 287.0]",35.918785545899944,0.722056496143341,0.014992058277130127,0.9963242411613464,-0.04818734526634216,-3.078906988034875,"[360.0, 188.0]"
normal_0779_EDD,normal,4,4,929,"[270.0, 185.0]",45.254833995939045,0.7300153255462647,0.021575987339019775,0.9949865937232971,-0.05974361300468445,-0.9898423696991678,"[360.0, 188.0]"
normal_0781_EDD,normal,1,4,930,"[268.0, 179.0]",35.918785545899944,0.7170342147350312,0.013081252574920654,0.9921714663505554,-0.0471646785736084,0.18688331776422518,"[291.0, 197.0]"
normal_0783_EDD,normal,1,4,931,"[378.0, 240.0]",35.918785545899944,0.6496830761432647,0.024974405765533447,0.8841254711151123,-0.02910420298576355,-2.3898127335977715,"[494.0, 203.0]"
normal_0783_EDD,normal,2,4,932,"[370.0, 178.0]",45.254833995939045,0.6636607497930526,0.03890872001647949,0.883315920829773,-0.032154425978660583,-1.7951723169153633,"[494.0, 203.0]"
normal_0784_EDD,normal,1,4,933,"[227.0, 229.0]",35.918785545899944,0.6875199198722839,0.03110414743423462,0.9241772294044495,-0.04745855927467346,-2.967942681706431,"[104.0, 157.0]"
normal_0787_EDD,normal,1,4,934,"[250.0, 292.0]",35.918785545899944,0.6830239325761794,0.030152082443237305,0.9218453764915466,-0.03790043294429779,-3.6104546642941475,"[118.0, 192.0]"
normal_0790_EDD,normal,1,2,935,"[224.0, 164.0]",35.918785545899944,0.726663464307785,0.02257317304611206,0.9908565282821655,-0.05245360732078552,0.20373980195956565,"[207.0, 187.0]"
normal_0790_EDD,normal,2,4,936,"[305.0, 215.0]",35.918785545899944,0.7443433582782745,0.04506129026412964,0.9884907603263855,-0.036692678928375244,-1.8375552486228588,"[207.0, 187.0]"
