image,candidate_num,rating,vessel_ok,class,centre,radius,blob_score,blob_contrast,blob_brightness,blob_response,final_score,vessel_centre
normal_1344_PPE,0,1,9,normal,"[101.0, 121.0]",45.254833995939045,0.9768475174903868,0.2670155167579651,0.9697260856628418,-0.155118703842163,0.5558540498890033,"[81.0, 123.0]"
normal_1345_PPE,0,3,9,normal,"[126.0, 113.0]",45.254833995939045,0.998723554611206,0.2871869206428528,0.9738838076591492,-0.1490898430347442,-0.0881553341550092,"[171.0, 133.0]"
normal_1346_PPE,0,3,9,normal,"[114.0, 127.0]",45.254833995939045,0.9556116580963134,0.2388975620269775,0.9869345426559448,-0.1292995810508728,-0.4363106492851745,"[51.0, 143.0]"
normal_1347_PPE,0,1,9,normal,"[133.0, 125.0]",45.254833995939045,1.0702602863311763,0.3524152636528015,0.9820863008499146,-0.1519230604171753,0.460541359323998,"[153.0, 111.0]"
normal_1348_PPE,0,1,9,normal,"[109.0, 123.0]",45.254833995939045,1.033112347126007,0.3206185102462768,0.973743200302124,-0.154367983341217,0.53125,"[88.0, 120.0]"
normal_1349_PPE,0,1,9,normal,"[136.0, 122.0]",71.83757109179989,1.0051885813474657,0.3104873895645141,0.9728624820709229,-0.0684872716665268,0.3475257324452855,"[175.0, 96.0]"
normal_1349_PPE,1,3,9,normal,"[126.0, 86.0]",35.918785545899944,0.8027209281921387,0.1029894948005676,0.9870123863220216,-0.04411381483078,-0.3923076251086803,"[175.0, 96.0]"
normal_1349_PPE,2,3,9,normal,"[184.0, 121.0]",35.918785545899944,0.8496687352657317,0.1718825697898864,0.9572517275810242,-0.038549780845642,0.260257269076687,"[175.0, 96.0]"
normal_1350_PPE,0,1,9,normal,"[130.0, 127.0]",45.254833995939045,0.9443485140800476,0.2345428466796875,0.9683173894882202,-0.1599174737930297,0.6084386223080729,"[147.0, 122.0]"
normal_1351_PPE,0,1,9,normal,"[106.0, 119.0]",45.254833995939045,0.9429501175880431,0.2288708090782165,0.9756907224655152,-0.1554790139198303,0.4841383118994007,"[83.0, 123.0]"
normal_1352_PPE,0,1,9,normal,"[102.0, 118.0]",57.01751796098172,0.947974008321762,0.2783461809158325,0.9326833486557008,-0.0837474167346954,0.4654361957825996,"[79.0, 98.0]"
normal_1353_PPE,0,1,9,normal,"[132.0, 118.0]",57.01751796098172,1.0245734453201294,0.3302239179611206,0.9712066054344176,-0.0725245177745819,0.4188438178905385,"[165.0, 115.0]"
normal_1354_PPE,0,1,9,normal,"[104.0, 127.0]",57.01751796098172,1.003345799446106,0.3109316229820251,0.969232976436615,-0.0697554647922515,0.3771990946110627,"[69.0, 121.0]"
normal_1355_PPE,0,1,9,normal,"[140.0, 124.0]",57.01751796098172,1.001099407672882,0.3064436316490173,0.9711207151412964,-0.0743563771247863,0.5058009079508943,"[165.0, 111.0]"
normal_1356_PPE,0,1,9,normal,"[101.0, 115.0]",57.01751796098172,0.9645149171352386,0.2811062335968017,0.9531452059745787,-0.0810351967811584,0.6672309381479153,"[83.0, 121.0]"
normal_1357_PPE,0,1,9,normal,"[132.0, 122.0]",45.254833995939045,0.9853048801422118,0.2798394560813904,0.9623299837112428,-0.1591721773147583,0.5034297318102905,"[151.0, 110.0]"
normal_1358_PPE,0,1,9,normal,"[111.0, 125.0]",45.254833995939045,0.9797203600406648,0.2685738205909729,0.971757471561432,-0.1545815467834472,0.3546288616230193,"[93.0, 102.0]"
normal_1359_PPE,0,1,9,normal,"[131.0, 122.0]",45.254833995939045,1.0164867520332337,0.3039807081222534,0.9748646020889282,-0.1505041122436523,0.4050177261043822,"[154.0, 108.0]"
normal_1360_PPE,0,1,9,normal,"[117.0, 123.0]",45.254833995939045,0.9909257292747498,0.2786059379577636,0.9821856021881104,-0.1239493489265441,0.2571959797497055,"[86.0, 110.0]"
normal_1361_PPE,0,1,9,normal,"[100.0, 120.0]",71.83757109179989,1.0089321315288542,0.3263970613479614,0.9560050964355468,-0.0666575133800506,0.5766308327347835,"[73.0, 134.0]"
normal_1362_PPE,0,1,9,normal,"[137.0, 128.0]",45.254833995939045,0.9344217240810394,0.2795407176017761,0.8955097198486328,-0.1401210129261016,0.7051880896232312,"[150.0, 131.0]"
normal_1363_PPE,0,1,9,normal,"[136.0, 124.0]",45.254833995939045,0.9750054478645324,0.2591346502304077,0.9900588989257812,-0.1141478419303894,0.3714942074650386,"[164.0, 119.0]"
normal_1364_PPE,0,1,9,normal,"[108.0, 120.0]",35.918785545899944,0.8963521420955658,0.2231600880622863,0.9237146973609924,-0.1329588294029235,0.3596665463366313,"[85.0, 120.0]"
normal_1365_PPE,0,1,9,normal,"[134.0, 127.0]",45.254833995939045,1.0086993277072906,0.2960850596427917,0.99122416973114,-0.093786746263504,0.4619007700711699,"[157.0, 119.0]"
normal_1366_PPE,0,1,9,normal,"[109.0, 125.0]",45.254833995939045,1.0159317731857298,0.305195152759552,0.9864073395729064,-0.1012574136257171,0.1993045015425653,"[77.0, 108.0]"
normal_1367_PPE,0,1,9,normal,"[139.0, 124.0]",45.254833995939045,0.9202089965343474,0.2404462695121765,0.92633855342865,-0.1566286981105804,0.6678079433520423,"[154.0, 125.0]"
normal_1368_PPE,0,1,9,normal,"[102.0, 123.0]",45.254833995939045,0.9184250116348268,0.2235177159309387,0.9468859434127808,-0.160435676574707,0.6016391005005637,"[87.0, 113.0]"
normal_1369_PPE,0,1,9,normal,"[127.0, 123.0]",45.254833995939045,0.9644667983055116,0.3273144960403442,0.866686999797821,-0.1523570120334625,0.59375,"[144.0, 130.0]"
normal_1370_PPE,0,1,9,normal,"[111.0, 131.0]",45.254833995939045,0.9094197750091552,0.2418277859687805,0.908207893371582,-0.1592323184013366,0.3557647459972406,"[82.0, 128.0]"
normal_1371_PPE,0,1,9,normal,"[133.0, 128.0]",57.01751796098172,0.9586090326309205,0.2913601994514465,0.9232776165008544,-0.1047725081443786,0.491082086790398,"[162.0, 129.0]"
normal_1372_PPE,0,1,9,normal,"[106.0, 118.0]",57.01751796098172,0.9834518730640412,0.3128095865249634,0.9285753965377808,-0.1031975448131561,0.5601374225877109,"[83.0, 108.0]"
normal_1373_PPE,0,2,9,normal,"[135.0, 138.0]",57.01751796098172,0.9936461925506592,0.2873139977455139,0.9895192980766296,-0.0683434307575225,0.0744406088678083,"[187.0, 147.0]"
normal_1374_PPE,0,1,9,normal,"[107.0, 127.0]",57.01751796098172,0.8864262402057647,0.2130440473556518,0.9355437159538268,-0.0925079584121704,0.498387507647698,"[84.0, 144.0]"
normal_1375_PPE,0,1,9,normal,"[132.0, 121.0]",45.254833995939045,0.9887308061122894,0.2709179520606994,0.9913061261177064,-0.1194928288459777,0.4166201655439229,"[156.0, 110.0]"
normal_1376_PPE,0,1,9,normal,"[109.0, 128.0]",45.254833995939045,0.9621546626091004,0.2460365891456604,0.9818071126937866,-0.1442654728889465,0.4747582401883872,"[86.0, 122.0]"
normal_1377_PPE,0,1,9,normal,"[134.0, 121.0]",45.254833995939045,0.9203777074813844,0.2443119287490844,0.9240204691886902,-0.1462572515010833,0.6930174577439296,"[141.0, 133.0]"
normal_1378_PPE,0,1,9,normal,"[104.0, 124.0]",45.254833995939045,0.9665181159973144,0.2501194477081299,0.986083686351776,-0.1307004392147064,0.5444568832152109,"[85.0, 132.0]"
normal_1379_PPE,0,1,9,normal,"[129.0, 114.0]",45.254833995939045,0.9753683686256408,0.264121949672699,0.9766703248023988,-0.1378859579563141,0.3407805278209692,"[158.0, 121.0]"
normal_1380_PPE,0,1,9,normal,"[105.0, 122.0]",57.01751796098172,0.925685566663742,0.2368466258049011,0.9575505256652832,-0.0927678644657135,0.4723864000258794,"[76.0, 130.0]"
normal_1381_PPE,0,1,9,normal,"[131.0, 120.0]",57.01751796098172,0.8390356689691543,0.1352182030677795,0.9901213049888612,-0.0536627620458602,0.370322535495119,"[166.0, 112.0]"
normal_1382_PPE,0,2,9,normal,"[113.0, 124.0]",45.254833995939045,0.9292660295963288,0.2336775660514831,0.9536957740783693,-0.1400071084499359,0.1743846991485683,"[77.0, 114.0]"
normal_1383_PPE,0,1,9,normal,"[131.0, 120.0]",45.254833995939045,1.0007946491241455,0.3052994012832641,0.9495344161987304,-0.1541057825088501,0.4619007700711699,"[154.0, 112.0]"
normal_1384_PPE,0,1,9,normal,"[111.0, 122.0]",45.254833995939045,1.0280973136425018,0.3207279443740845,0.9655943512916564,-0.157266616821289,0.4254757402859301,"[85.0, 122.0]"
normal_1385_PPE,0,1,9,normal,"[139.0, 123.0]",45.254833995939045,0.987790548801422,0.286541998386383,0.9595316052436828,-0.1478821337223053,0.4619007700711699,"[147.0, 146.0]"
normal_1386_PPE,0,3,9,normal,"[119.0, 130.0]",45.254833995939045,0.9400482773780822,0.2348873019218444,0.967083215713501,-0.1410136222839355,-0.1579379571030565,"[80.0, 95.0]"
normal_1387_PPE,0,1,9,normal,"[139.0, 128.0]",57.01751796098172,0.924259290099144,0.2276652455329895,0.9753833413124084,-0.0691285282373428,0.4117418494882632,"[172.0, 122.0]"
normal_1388_PPE,0,1,9,normal,"[101.0, 117.0]",57.01751796098172,0.9116001784801484,0.217705488204956,0.9713166356086732,-0.0698652267456054,0.0353841772341326,"[68.0, 161.0]"
normal_1389_PPE,0,1,9,normal,"[136.0, 122.0]",45.254833995939045,0.9248232960700988,0.2229127883911132,0.9591481685638428,-0.1525339484214782,0.4729022564552188,"[149.0, 102.0]"
normal_1390_PPE,0,1,9,normal,"[103.0, 116.0]",45.254833995939045,0.9042701363563538,0.1904982924461364,0.9795081615447998,-0.1405806541442871,0.4162018221165812,"[90.0, 93.0]"
normal_1391_PPE,0,1,9,normal,"[135.0, 126.0]",45.254833995939045,0.973260748386383,0.2729266285896301,0.954925775527954,-0.1594303846359253,0.594351406695401,"[151.0, 117.0]"
normal_1392_PPE,0,1,9,normal,"[106.0, 121.0]",45.254833995939045,0.9443937599658966,0.2369111776351928,0.971221089363098,-0.1381390988826751,0.6906407832308854,"[92.0, 121.0]"
normal_1393_PPE,0,1,9,normal,"[124.0, 119.0]",45.254833995939045,1.0022524058818818,0.2873615026473999,0.9908135533332824,-0.1066070795059204,0.4458078796572438,"[147.0, 129.0]"
normal_1394_PPE,0,1,9,normal,"[107.0, 116.0]",57.01751796098172,0.9955093502998352,0.3170672059059143,0.9455615282058716,-0.0827453732490539,0.4352177097879626,"[81.0, 97.0]"
normal_1395_PPE,0,1,9,normal,"[130.0, 132.0]",71.83757109179989,0.912226340174675,0.2396391034126281,0.9420274496078492,-0.0658401101827621,0.5043124776027623,"[158.0, 154.0]"
normal_1396_PPE,0,1,9,normal,"[143.0, 118.0]",45.254833995939045,0.9141014277935028,0.1969746947288513,0.99068284034729,-0.1182437241077423,0.4564835271585598,"[165.0, 107.0]"
normal_1397_PPE,0,1,9,normal,"[97.0, 125.0]",45.254833995939045,0.979904282093048,0.2691065669059753,0.9736599922180176,-0.1461786031723022,0.650614378515658,"[92.0, 110.0]"
normal_1398_PPE,0,1,9,normal,"[116.0, 127.0]",57.01751796098172,0.9743450433015822,0.27138352394104,0.9846624135971068,-0.0684891492128372,0.2209681126522886,"[78.0, 104.0]"
normal_1399_PPE,0,1,9,normal,"[133.0, 125.0]",45.254833995939045,1.041320687532425,0.3254830241203308,0.9882457852363586,-0.1203280687332153,0.4841383118994007,"[156.0, 129.0]"
normal_1400_PPE,0,2,9,normal,"[129.0, 139.0]",57.01751796098172,0.9621644258499146,0.2586644887924194,0.9818713665008544,-0.0809499025344848,0.1336635141726647,"[171.0, 113.0]"
normal_1401_PPE,0,2,9,normal,"[122.0, 130.0]",57.01751796098172,0.9721923291683195,0.2696684598922729,0.9802470803260804,-0.0817545652389526,0.0462877648497027,"[76.0, 101.0]"
normal_1402_PPE,0,1,9,normal,"[114.0, 136.0]",57.01751796098172,0.8788517415523529,0.2069026231765747,0.9329942464828492,-0.094265729188919,0.523547211700751,"[87.0, 133.0]"
normal_1403_PPE,0,1,9,normal,"[126.0, 124.0]",71.83757109179989,0.9741941899061204,0.2882154583930969,0.9610678553581238,-0.0661561638116836,0.2379354989226104,"[180.0, 133.0]"
normal_1404_PPE,0,2,9,normal,"[113.0, 131.0]",57.01751796098172,1.001162874698639,0.3082588315010071,0.9621071815490724,-0.0971450805664062,0.2186026257688084,"[69.0, 138.0]"
normal_1405_PPE,0,2,9,normal,"[129.0, 126.0]",57.01751796098172,0.8871981859207152,0.189803659915924,0.9711534976959229,-0.0879353880882263,0.2123293901269993,"[173.0, 135.0]"
normal_1406_PPE,0,2,9,normal,"[126.0, 117.0]",57.01751796098172,0.9355213701725006,0.234218955039978,0.9741848111152648,-0.0968652367591857,0.1406149942631364,"[77.0, 117.0]"
normal_1407_PPE,0,1,9,normal,"[140.0, 123.0]",45.254833995939045,1.0211999416351318,0.3036824464797973,0.9858599305152892,-0.1370777189731598,0.412865805373252,"[165.0, 114.0]"
normal_1408_PPE,0,1,9,normal,"[135.0, 120.0]",45.254833995939045,0.9349707305431364,0.2316301465034485,0.9659450650215148,-0.1358951926231384,0.6436951796565195,"[149.0, 128.0]"
normal_1409_PPE,0,1,9,normal,"[100.0, 125.0]",45.254833995939045,1.014678519964218,0.2986432909965515,0.9883715510368348,-0.1208757162094116,0.6322311782518806,"[86.0, 116.0]"
normal_1410_PPE,0,2,9,normal,"[132.0, 126.0]",35.918785545899944,0.8289572358131408,0.1571898460388183,0.92586749792099,-0.1183007061481475,0.3990043700854742,"[153.0, 131.0]"
normal_1411_PPE,0,1,9,normal,"[102.0, 122.0]",57.01751796098172,1.0058751821517944,0.3279842138290405,0.9431424736976624,-0.0884561836719513,0.4384950041306041,"[71.0, 130.0]"
normal_1412_PPE,0,1,9,normal,"[128.0, 122.0]",45.254833995939045,1.057657706737518,0.3413918018341064,0.9840338826179504,-0.1372109353542328,0.3279433385122948,"[155.0, 136.0]"
normal_1413_PPE,0,1,9,normal,"[117.0, 125.0]",45.254833995939045,1.0862419068813325,0.3786833882331848,0.9672859907150269,-0.1522916257381439,0.2215675808074282,"[88.0, 145.0]"
normal_1414_PPE,0,2,9,normal,"[115.0, 122.0]",35.918785545899944,0.941842257976532,0.2730013132095337,0.916617512702942,-0.1360434293746948,-0.0746610038335144,"[84.0, 145.0]"
normal_1415_PPE,0,1,9,normal,"[139.0, 126.0]",45.254833995939045,1.0010637223720549,0.3191742897033691,0.9294264912605286,-0.1564544439315796,0.5385992793677062,"[159.0, 120.0]"
normal_1416_PPE,0,1,9,normal,"[102.0, 122.0]",45.254833995939045,1.0324528813362122,0.3137866258621216,0.9854665398597716,-0.1441983878612518,0.6457567484764177,"[86.0, 123.0]"
normal_1417_PPE,0,1,9,normal,"[137.0, 122.0]",45.254833995939045,0.9828225314617156,0.2696868777275085,0.977659285068512,-0.1438707709312439,0.4050177261043822,"[160.0, 108.0]"
normal_1418_PPE,0,1,9,normal,"[109.0, 121.0]",45.254833995939045,0.97267963886261,0.2625864148139953,0.972934365272522,-0.1451958417892456,0.4564835271585598,"[87.0, 110.0]"
normal_1419_PPE,0,1,9,normal,"[106.0, 122.0]",57.01751796098172,0.9474579632282256,0.2576376795768738,0.960692822933197,-0.08667653799057,0.6554237468240327,"[87.0, 117.0]"
normal_1420_PPE,0,1,9,normal,"[134.0, 120.0]",45.254833995939045,0.929178273677826,0.2629676461219787,0.9117699265480042,-0.1398583948612213,0.2493492406584804,"[159.0, 143.0]"
normal_1421_PPE,0,1,9,normal,"[108.0, 117.0]",45.254833995939045,0.940727424621582,0.2622265219688415,0.9299389123916626,-0.1377183198928833,0.2483741580746441,"[77.0, 103.0]"
normal_1422_PPE,0,1,9,normal,"[130.0, 122.0]",71.83757109179989,0.9351761370897292,0.2496082186698913,0.9603204727172852,-0.0667179375886917,0.528967250463737,"[162.0, 133.0]"
normal_1423_PPE,0,1,9,normal,"[133.0, 123.0]",57.01751796098172,0.9569372296333312,0.2705417275428772,0.9562731385231018,-0.0850215256214141,0.4723864000258794,"[144.0, 151.0]"
normal_1424_PPE,0,3,9,normal,"[119.0, 125.0]",45.254833995939045,0.9186184287071228,0.2045680880546569,0.981837272644043,-0.1338212490081787,0.1280745982310184,"[80.0, 119.0]"
normal_1425_PPE,0,3,9,normal,"[122.0, 112.0]",35.918785545899944,0.7631278634071349,0.1230323910713195,0.8752151727676392,-0.1372242569923401,-0.1745955654748991,"[164.0, 108.0]"
normal_1426_PPE,0,3,9,normal,"[123.0, 123.0]",35.918785545899944,0.7842951238155365,0.1650923490524292,0.8446776270866394,-0.1396421790122985,-0.5976226943498271,"[101.0, 176.0]"
normal_1426_PPE,1,4,9,normal,"[204.0, 192.0]",228.07007184392688,0.5277677245438099,0.140253484249115,0.55316561460495,-0.0014915503561496,0.5429680454214199,"[101.0, 176.0]"
normal_1427_PPE,0,1,9,normal,"[131.0, 126.0]",45.254833995939045,0.9871389746665956,0.272515594959259,0.9776401519775392,-0.1513763666152954,0.5575061794216782,"[151.0, 127.0]"
normal_1428_PPE,0,1,9,normal,"[109.0, 126.0]",45.254833995939045,0.9552724599838256,0.2778176665306091,0.9251671433448792,-0.1491889655590057,0.3501051767785806,"[92.0, 102.0]"
normal_1429_PPE,0,1,9,normal,"[126.0, 120.0]",45.254833995939045,0.973733365535736,0.2804611325263977,0.944974720478058,-0.1589496433734893,0.6402854864618333,"[142.0, 123.0]"
normal_1430_PPE,0,1,9,normal,"[136.0, 124.0]",57.01751796098172,0.8822020530700684,0.1977759599685669,0.949986457824707,-0.0971778631210327,0.5386348999980413,"[162.0, 120.0]"
normal_1431_PPE,0,1,9,normal,"[115.0, 120.0]",45.254833995939045,0.9481164336204528,0.2635758519172668,0.9348708987236024,-0.1506547629833221,0.460541359323998,"[95.0, 106.0]"
normal_1432_PPE,0,1,9,normal,"[135.0, 126.0]",45.254833995939045,1.012023425102234,0.2979249358177185,0.9856669902801514,-0.1206579804420471,0.5967660031073769,"[153.0, 123.0]"
normal_1433_PPE,0,1,9,normal,"[109.0, 120.0]",57.01751796098172,0.9331243813037872,0.2617266774177551,0.9323073029518129,-0.0939129590988159,0.5048681626880812,"[83.0, 109.0]"
normal_1434_PPE,0,1,9,normal,"[135.0, 122.0]",45.254833995939045,1.0350196421146394,0.3196673393249511,0.98437237739563,-0.1314581930637359,0.337824371861966,"[162.0, 109.0]"
normal_1435_PPE,0,1,9,normal,"[110.0, 124.0]",57.01751796098172,0.9009336709976196,0.2151497602462768,0.9549314975738524,-0.0866593122482299,0.7144944014006425,"[94.0, 127.0]"
normal_1436_PPE,0,1,9,normal,"[104.0, 117.0]",57.01751796098172,0.9357453167438506,0.2693668603897095,0.9213958978652954,-0.1070066392421722,0.6058719169497622,"[85.0, 129.0]"
normal_1437_PPE,0,1,9,normal,"[136.0, 129.0]",45.254833995939045,0.945287162065506,0.2408042550086975,0.9613922238349916,-0.1575417518615722,0.5108601299219211,"[157.0, 122.0]"
normal_1438_PPE,0,1,9,normal,"[106.0, 118.0]",45.254833995939045,0.9608562767505644,0.2454109787940979,0.9775347113609314,-0.1558550000190735,0.5848334295129243,"[89.0, 110.0]"
normal_1439_PPE,0,1,9,normal,"[133.0, 120.0]",35.918785545899944,0.8721321880817413,0.2063273787498474,0.9118571281433104,-0.1375240981578827,0.82392068038451,"[139.0, 118.0]"
normal_1440_PPE,0,1,9,normal,"[111.0, 119.0]",35.918785545899944,0.903798335790634,0.2146717309951782,0.9424846768379213,-0.1469366550445556,0.4866449788224937,"[93.0, 115.0]"
normal_1441_PPE,0,1,9,normal,"[106.0, 125.0]",57.01751796098172,0.8525369524955749,0.1704440116882324,0.946825385093689,-0.0965758562088012,0.6105827804295356,"[84.0, 122.0]"
normal_1442_PPE,0,1,9,normal,"[139.0, 127.0]",45.254833995939045,0.9821598589420318,0.273830235004425,0.9673667550086976,-0.1558644771575927,0.6402854864618333,"[151.0, 116.0]"
normal_1443_PPE,0,1,9,normal,"[101.0, 123.0]",45.254833995939045,0.94805566072464,0.2347956895828247,0.9744608402252196,-0.1556869149208068,0.3904247124021512,"[82.0, 103.0]"
normal_1444_PPE,0,1,9,normal,"[135.0, 120.0]",45.254833995939045,0.9166654169559478,0.2154013514518737,0.956637680530548,-0.1580884456634521,0.5732343661328856,"[153.0, 113.0]"
normal_1445_PPE,0,1,9,normal,"[108.0, 120.0]",45.254833995939045,0.926232784986496,0.2180014252662658,0.9671422839164734,-0.1561588048934936,0.5444568832152109,"[89.0, 112.0]"
normal_1446_PPE,0,1,9,normal,"[125.0, 134.0]",57.01751796098172,0.8855832040309906,0.1958045363426208,0.9622703194618224,-0.0809472203254699,0.4212305063404796,"[158.0, 134.0]"
normal_1447_PPE,0,1,9,normal,"[130.0, 138.0]",71.83757109179989,0.974403727054596,0.2801206707954407,0.9730851054191588,-0.06561741232872,0.5766308327347835,"[160.0, 143.0]"
normal_1448_PPE,0,1,9,normal,"[141.0, 124.0]",57.01751796098172,0.8878275036811828,0.2008830308914184,0.9544934630393982,-0.0939952433109283,0.4265698224374149,"[171.0, 111.0]"
normal_1449_PPE,0,2,9,normal,"[115.0, 137.0]",45.254833995939045,0.8857179641723633,0.1801791191101074,0.9802380800247192,-0.0968609452247619,-0.2223504509754965,"[73.0, 173.0]"
normal_1450_PPE,0,1,9,normal,"[133.0, 128.0]",57.01751796098172,0.968020862340927,0.2739896178245544,0.9704126119613647,-0.0737120807170867,0.6505484707558425,"[152.0, 122.0]"
normal_1451_PPE,0,1,9,normal,"[112.0, 138.0]",57.01751796098172,0.9650204092264176,0.2781546115875244,0.9598221778869628,-0.0749513655900955,0.4560246403611144,"[81.0, 137.0]"
normal_1452_PPE,0,2,9,normal,"[132.0, 122.0]",35.918785545899944,0.9059073448181152,0.2238874435424804,0.936980128288269,-0.1306690573692321,0.317479670549137,"[156.0, 117.0]"
normal_1453_PPE,0,1,9,normal,"[136.0, 118.0]",45.254833995939045,1.0128775477409362,0.3123513460159302,0.957255482673645,-0.1522368192672729,0.5385992793677062,"[156.0, 124.0]"
normal_1454_PPE,0,1,9,normal,"[99.0, 115.0]",45.254833995939045,0.9988186240196228,0.285793125629425,0.9893493056297302,-0.1024049222469329,0.6322311782518806,"[90.0, 101.0]"
normal_1455_PPE,0,2,9,normal,"[128.0, 124.0]",35.918785545899944,0.8516089618206023,0.1573688983917236,0.9532014727592468,-0.13499516248703,0.6213271049669989,"[141.0, 120.0]"
normal_1456_PPE,0,1,9,normal,"[103.0, 119.0]",45.254833995939045,0.9618612110614776,0.245038092136383,0.9911840558052064,-0.1149713993072509,0.6436951796565195,"[87.0, 117.0]"
normal_1457_PPE,0,1,9,normal,"[136.0, 126.0]",71.83757109179989,0.8846618264913558,0.1890223026275634,0.9752916097640992,-0.0646769851446151,0.3821522447407647,"[179.0, 137.0]"
normal_1458_PPE,0,1,9,normal,"[108.0, 104.0]",71.83757109179989,0.937830090522766,0.2509841322898865,0.963271141052246,-0.0627807974815368,0.2319832636597493,"[70.0, 144.0]"
normal_1458_PPE,1,3,9,normal,"[112.0, 152.0]",35.918785545899944,0.7933958947658538,0.1012616753578186,0.9779007434844972,-0.0380184948444366,-0.1903274568742847,"[70.0, 144.0]"
normal_1459_PPE,0,3,9,normal,"[118.0, 118.0]",35.918785545899944,0.7836132407188415,0.1901994347572326,0.8021547794342041,-0.15952730178833,0.5510840566702379,"[134.0, 116.0]"
normal_1460_PPE,0,3,9,normal,"[113.0, 124.0]",45.254833995939045,0.9001387834548951,0.212186574935913,0.9417843818664552,-0.1435157060623169,0.3146339937668341,"[82.0, 123.0]"
normal_1461_PPE,0,1,9,normal,"[144.0, 121.0]",45.254833995939045,0.9215447425842284,0.2085938453674316,0.9767203330993652,-0.146233320236206,0.6836178635731783,"[147.0, 107.0]"
normal_1462_PPE,0,1,9,normal,"[99.0, 119.0]",45.254833995939045,0.901272702217102,0.1882097721099853,0.9890410900115968,-0.1036708354949951,0.5755288216498087,"[87.0, 104.0]"
normal_1463_PPE,0,3,9,normal,"[113.0, 116.0]",45.254833995939045,0.8578272163867949,0.1402093768119812,0.992573618888855,-0.1140815317630767,-0.256428780810914,"[61.0, 93.0]"
normal_1464_PPE,0,1,9,normal,"[130.0, 126.0]",71.83757109179989,0.9455329298973084,0.2662014961242676,0.9527167081832886,-0.0621486902236938,0.3854541650235781,"[173.0, 136.0]"
normal_1464_PPE,1,2,9,normal,"[126.0, 127.0]",57.01751796098172,0.9127245098352432,0.2097774147987365,0.986475706100464,-0.0620705038309097,0.1607150544720476,"[173.0, 136.0]"
normal_1465_PPE,0,1,9,normal,"[107.0, 128.0]",57.01751796098172,0.9128797590732574,0.2213137149810791,0.9611473083496094,-0.0938146412372589,0.4000920423021303,"[74.0, 119.0]"
normal_1466_PPE,0,2,9,normal,"[117.0, 120.0]",45.254833995939045,0.9099257946014404,0.1951462626457214,0.98845237493515,-0.1143143475055694,0.0056310889564176,"[81.0, 93.0]"
normal_1467_PPE,0,1,9,normal,"[150.0, 124.0]",57.01751796098172,0.9160533607006072,0.2341005802154541,0.9481594562530518,-0.0912058055400848,0.6117694278392345,"[171.0, 117.0]"
normal_1468_PPE,0,1,9,normal,"[99.0, 119.0]",57.01751796098172,0.9417343854904174,0.2592742443084717,0.9483907222747804,-0.092933177947998,0.5761637333332099,"[77.0, 109.0]"
normal_1469_PPE,0,1,9,normal,"[133.0, 126.0]",57.01751796098172,0.8689722001552581,0.1666025519371032,0.9799280166625975,-0.0821001827716827,0.6279528784449533,"[154.0, 123.0]"
normal_1470_PPE,0,1,9,normal,"[115.0, 120.0]",45.254833995939045,0.9314415812492368,0.2481709718704223,0.9350423216819764,-0.1437049210071563,0.2731435406491872,"[84.0, 109.0]"
normal_1471_PPE,0,1,9,normal,"[128.0, 124.0]",45.254833995939045,1.0506856381893157,0.3438501954078674,0.9644026160240172,-0.1587680578231811,0.4761545433049935,"[149.0, 113.0]"
normal_1472_PPE,0,1,9,normal,"[114.0, 124.0]",45.254833995939045,1.0440784633159637,0.3279808163642883,0.9860942363739014,-0.1291584074497223,0.405428200298736,"[94.0, 142.0]"
normal_1472_PPE,1,4,9,normal,"[16.0, 200.0]",228.07007184392688,0.4471667110919952,-0.0028961896896362,0.6423225998878479,-0.0021854043006896,0.5738115823092322,"[94.0, 142.0]"
normal_1473_PPE,0,1,9,normal,"[139.0, 126.0]",57.01751796098172,0.9382699251174926,0.2603692412376404,0.9432152509689332,-0.0882500410079956,0.4886701400405098,"[168.0, 123.0]"
normal_1474_PPE,0,1,9,normal,"[101.0, 120.0]",45.254833995939045,0.9790080785751344,0.2712553143501282,0.9673439264297484,-0.1530600786209106,0.6685436963188058,"[92.0, 132.0]"
normal_1475_PPE,0,1,9,normal,"[98.0, 121.0]",57.01751796098172,0.9189286947250366,0.2376861572265625,0.9503005743026732,-0.0801606774330139,0.5718313931487897,"[78.0, 135.0]"
normal_1476_PPE,0,1,9,normal,"[140.0, 121.0]",45.254833995939045,0.9116431057453156,0.1949487328529358,0.9895774722099304,-0.1199507117271423,0.6685436963188058,"[152.0, 130.0]"
normal_1477_PPE,0,1,9,normal,"[145.0, 128.0]",57.01751796098172,0.910667186975479,0.236088752746582,0.938506543636322,-0.0881192684173584,0.8015748685039751,"[153.0, 120.0]"
normal_1478_PPE,0,1,9,normal,"[104.0, 118.0]",45.254833995939045,0.8915126919746399,0.1777587532997131,0.9906372427940368,-0.1015393435955047,0.6436951796565195,"[90.0, 110.0]"
normal_1479_PPE,0,1,9,normal,"[131.0, 125.0]",57.01751796098172,0.9535557866096496,0.2492819428443908,0.987303912639618,-0.0658055245876312,0.3335381588163099,"[169.0, 125.0]"
normal_1480_PPE,0,2,9,normal,"[126.0, 126.0]",45.254833995939045,0.9471495985984802,0.2332776188850402,0.9867279529571532,-0.115812063217163,0.1136340872698228,"[86.0, 129.0]"
